Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,FantPt,PPR,PreRank
23,17,15,0,0,0,0,0,1,-4,-4,0,90,53,667,12.58,3,0,0,3,84,137.3,230
27,15,11,0,0,0,0,0,0,0,,0,66,35,525,15,5,2,1,5,81,115.5,172
26,16,5,0,0,0,0,0,84,387,4.61,3,39,28,206,7.36,1,1,1,4,81,109.3,290
22,15,6,1,1,14,0,0,1,1,1,0,58,39,581,14.9,4,3,1,4,81,119.8,0
25,17,4,0,0,0,0,0,102,461,4.52,3,25,21,159,7.57,0,0,0,3,80,101,501
27,9,8,0,0,0,0,0,109,425,3.9,4,16,11,77,7,1,1,0,5,80,91.2,99
35,10,8,149,230,1616,4,7,17,74,4.35,1,1,0,0,,0,4,0,1,80,80,87
25,16,2,0,0,0,0,0,65,265,4.08,1,59,48,389,8.1,2,4,2,3,79,127.4,102
29,17,13,0,1,0,0,1,2,11,5.5,0,98,67,667,9.96,2,0,0,2,78,144.8,113
29,14,10,0,0,0,0,0,0,0,,0,61,42,419,9.98,6,1,0,6,78,119.9,184
28,14,14,0,0,0,0,0,1,1,1,0,83,59,592,10.03,3,0,0,3,77,136.3,72
24,16,11,0,0,0,0,0,0,0,,0,91,73,673,9.22,2,1,1,2,77,150.3,0
23,13,12,0,0,0,0,0,0,0,,0,58,38,565,14.87,3,0,0,3,77,114.5,0
23,17,16,0,0,0,0,0,0,0,,0,83,49,518,10.57,4,0,0,4,76,124.8,126
25,16,0,0,0,0,0,0,89,361,4.06,2,22,17,144,8.47,2,0,0,4,75,91.5,576
23,17,3,0,0,0,0,0,76,410,5.39,1,36,31,160,5.16,2,0,0,3,75,106,0
23,17,10,0,0,0,0,0,1,10,10,0,45,39,611,15.67,2,1,0,2,74,113.1,318
28,17,6,0,1,0,0,0,1,0,0,0,70,50,582,11.64,3,1,1,3,74,124.2,312
24,16,14,0,0,0,0,0,5,31,6.2,0,67,39,483,12.38,3,0,0,3,73,112.4,238
31,14,6,0,0,0,0,0,0,0,,0,64,35,565,16.14,3,1,1,3,73,107.5,0
22,16,2,0,0,0,0,0,108,462,4.28,1,40,33,209,6.33,0,0,0,1,73,106.1,0
23,17,12,0,0,0,0,0,9,11,1.22,0,104,59,640,10.85,2,2,2,2,73,132.1,220
21,4,4,50,84,577,3,1,25,136,5.44,4,0,0,0,,0,3,1,4,73,72.7,0
22,15,8,0,0,0,0,0,9,87,9.67,1,78,60,525,8.75,1,0,0,2,73,133.2,300
24,9,9,0,0,0,0,0,4,11,2.75,0,53,28,422,15.07,5,0,0,5,73,101.3,62
26,16,12,0,0,0,0,0,0,0,,0,75,48,540,11.25,3,1,0,3,72,120,128
32,16,15,0,0,0,0,0,1,2,2,0,78,55,496,9.02,4,2,2,4,72,126.8,268
23,17,8,0,0,0,0,0,0,0,,0,40,30,411,13.7,5,0,0,5,71,101.1,207
28,17,1,0,0,0,0,0,53,238,4.49,1,56,50,455,9.1,0,3,2,1,71,121.3,120
24,17,17,0,0,0,0,0,0,0,,0,67,47,455,9.68,4,1,1,4,70,116.5,221
23,14,7,0,0,0,0,0,145,416,2.87,2,17,13,101,7.77,0,0,0,3,70,82.7,95
27,10,7,0,0,0,0,0,1,-1,-1,0,55,33,567,17.18,2,0,0,2,69,101.6,164
24,10,6,0,0,0,0,0,1,6,6,0,61,38,581,15.29,2,1,1,2,69,106.7,125
24,10,6,127,212,1272,6,9,17,83,4.88,1,0,0,0,,0,2,1,1,69,69.2,265
22,15,0,0,0,0,0,0,81,352,4.35,2,40,34,209,6.15,0,1,0,2,68,102.1,0
28,5,4,111,174,1129,3,1,27,144,5.33,1,0,0,0,,0,5,4,1,68,67.6,0
24,16,2,1,1,17,0,0,84,364,4.33,2,37,30,183,6.1,0,3,1,2,67,97.4,180
28,5,3,100,148,1306,7,8,10,25,2.5,0,0,0,0,,0,2,0,0,67,66.7,402
30,5,4,74,136,890,5,4,15,124,8.27,1,0,0,0,,0,1,0,1,66,66,104
33,16,4,0,0,0,0,0,79,300,3.8,4,22,17,119,7,0,1,0,4,66,82.9,98
23,17,8,0,0,0,0,0,28,178,6.36,1,62,40,352,8.8,1,1,0,2,65,105,232
32,7,6,110,169,1205,7,9,20,39,1.95,0,0,0,0,,0,1,0,0,64,64.1,86
28,8,5,0,0,0,0,0,1,4,4,0,55,37,406,10.97,4,1,1,4,63,100,211
23,17,16,0,0,0,0,0,0,0,,0,65,32,514,16.06,2,0,0,2,63,95.4,167
30,17,3,0,0,0,0,0,0,0,,0,45,35,381,10.89,4,1,0,4,62,97.1,241
28,17,12,0,0,0,0,0,1,0,0,0,87,61,621,10.18,0,0,0,0,62,123.1,155
30,15,15,0,0,0,0,0,0,0,,0,70,47,495,10.53,2,0,0,2,62,108.5,149
29,17,3,0,0,0,0,0,7,75,10.71,0,44,35,489,13.97,1,1,0,1,62,97.4,171
27,16,8,0,0,0,0,0,0,0,,0,53,27,460,17.04,3,1,1,3,62,89,246
27,13,11,0,0,0,0,0,0,0,,0,59,37,368,9.95,4,0,0,4,61,97.8,64
21,8,2,0,0,0,0,0,47,396,8.43,2,11,9,93,10.33,0,0,0,2,61,69.9,0
29,16,4,0,0,0,0,0,1,23,23,0,39,26,371,14.27,4,2,1,4,61,87.4,204
26,16,5,0,0,0,0,0,129,432,3.35,1,41,27,154,5.7,0,2,2,1,61,87.6,22
31,12,11,0,0,0,0,0,0,0,,0,74,52,552,10.62,1,0,0,1,61,113.2,200
29,15,12,0,0,0,0,0,3,10,3.33,0,70,51,411,8.06,3,3,0,3,60,111.1,145
31,12,0,1,1,4,1,0,21,60,2.86,1,32,25,192,7.68,4,0,0,5,59,84.4,91
24,17,11,0,0,0,0,0,2,6,3,0,77,54,528,9.78,1,0,0,1,59,113.4,181
24,17,4,0,0,0,0,0,104,451,4.34,1,19,15,98,6.53,0,1,1,1,59,73.9,448
23,14,7,0,0,0,0,0,8,41,5.13,0,79,49,561,11.45,0,3,1,0,58,107.2,0
26,6,6,108,160,909,2,6,40,206,5.15,1,0,0,0,,0,4,1,1,57,57,53
22,17,8,0,0,0,0,0,3,22,7.33,0,68,39,385,9.87,3,3,1,3,57,95.7,0
26,14,9,0,0,0,0,0,0,0,,0,45,28,370,13.21,3,0,0,3,57,85,197
22,17,10,0,0,0,0,0,3,9,3,0,67,38,431,11.34,2,0,0,2,56,94,0
22,12,10,0,0,0,0,0,3,29,9.67,1,42,24,354,14.75,2,1,0,3,56,80.3,387
27,17,13,0,0,0,0,0,0,0,,0,57,34,418,12.29,2,0,0,2,54,87.8,176
25,13,2,0,0,0,0,0,0,0,,0,30,19,284,14.95,4,0,0,4,54,73.4,436
26,17,3,0,0,0,0,0,107,405,3.79,2,12,8,32,4,0,1,1,2,54,61.7,219
23,5,4,94,143,859,3,6,23,109,4.74,2,0,0,0,,0,3,2,2,53,53.3,0
24,15,3,0,0,0,0,0,70,223,3.19,1,22,17,188,11.06,1,0,0,2,53,70.1,147
26,14,8,0,0,0,0,0,0,0,,0,41,27,285,10.56,4,0,0,4,53,79.5,349
22,16,1,0,0,0,0,0,10,77,7.7,0,34,19,331,17.42,2,0,0,2,53,71.8,0
24,14,2,0,0,0,0,0,58,284,4.9,2,30,21,119,5.67,0,0,0,2,52,73.3,0
30,10,7,0,0,0,0,0,0,0,,0,64,39,448,11.49,1,0,0,1,51,89.8,274
21,16,7,0,0,0,0,0,9,30,3.33,0,33,22,377,17.14,1,2,2,2,49,70.7,0
24,10,3,0,0,0,0,0,0,0,,0,18,12,246,20.5,4,0,0,4,49,60.6,0
29,5,2,67,107,632,4,5,16,54,3.38,2,0,0,0,,0,1,1,2,49,48.7,159
31,14,11,0,0,0,0,0,1,7,7,0,75,40,426,10.65,1,0,0,1,49,89.3,186
23,17,8,0,0,0,0,0,0,0,,0,40,31,355,11.45,2,0,0,2,48,78.5,0
26,15,14,0,0,0,0,0,2,5,2.5,0,61,31,414,13.35,1,0,0,1,48,78.9,188
27,16,0,0,0,0,0,0,11,110,10,1,18,12,127,10.58,3,1,0,4,48,59.7,646
28,15,3,0,0,0,0,0,0,0,,0,38,22,296,13.45,3,0,0,3,48,69.6,388
30,17,5,0,0,0,0,0,2,39,19.5,0,35,22,424,19.27,0,1,0,0,46,68.3,173
24,16,12,0,0,0,0,0,1,18,18,0,56,32,367,11.47,1,0,0,1,45,76.5,259
27,14,0,0,0,0,0,0,77,319,4.14,2,2,1,13,13,0,0,0,2,45,46.2,390
25,12,9,0,0,0,0,0,0,0,,0,47,32,308,9.63,2,0,0,2,45,76.8,143
28,9,7,0,0,0,0,0,0,0,,0,64,34,321,9.44,2,0,0,2,44,78.1,70
22,14,12,0,0,0,0,0,0,0,,0,40,27,304,11.26,2,0,0,2,44,71.4,0
25,15,7,0,0,0,0,0,1,2,2,0,50,30,368,12.27,1,0,0,1,43,73,289
24,17,10,0,0,0,0,0,1,1,1,0,41,28,305,10.89,2,0,0,2,43,70.6,251
28,13,4,0,0,0,0,0,106,306,2.89,1,20,18,62,3.44,0,1,0,1,43,60.8,18
24,17,0,0,0,0,0,0,40,206,5.15,3,4,3,31,10.33,0,0,0,3,42,44.7,285
22,15,14,0,0,0,0,0,0,0,,0,85,43,418,9.72,0,1,0,0,42,84.8,0
25,11,1,0,0,0,0,0,75,281,3.75,2,8,6,14,2.33,0,0,0,2,42,47.5,252
25,16,4,0,0,0,0,0,1,5,5,0,41,24,280,11.67,2,0,0,2,41,64.5,190
26,17,17,0,0,0,0,0,0,0,,0,43,32,414,12.94,0,0,0,0,41,73.4,160
29,12,1,0,0,0,0,0,0,0,,0,50,39,352,9.03,1,0,0,1,41,80.2,393
23,11,9,0,0,0,0,0,0,0,,0,46,34,352,10.35,1,0,0,1,41,75.2,0
23,12,0,0,0,0,0,0,44,179,4.07,0,15,14,156,11.14,1,1,0,1,40,53.5,0
28,4,3,55,74,719,3,0,10,8,0.8,0,0,0,0,,0,3,1,0,40,39.6,0
25,17,9,0,0,0,0,0,0,0,,0,33,21,230,10.95,3,1,1,3,39,60,185
30,13,13,0,0,0,0,0,0,0,,0,55,33,394,11.94,0,0,0,0,39,72.4,165
25,17,0,0,0,0,0,0,1,3,3,1,25,19,196,10.32,2,0,0,3,38,56.9,0
22,17,3,0,0,0,0,0,8,68,8.5,1,38,21,229,10.9,0,5,2,2,38,58.7,0
28,16,5,0,0,0,0,0,0,0,,0,32,25,316,12.64,1,2,0,1,38,62.6,227
28,17,2,0,0,0,0,0,5,17,3.4,0,44,29,324,11.17,1,1,1,1,38,67.1,317
25,17,1,0,0,0,0,0,63,291,4.62,1,8,5,47,9.4,0,1,1,1,38,42.8,340
26,17,12,0,0,0,0,0,0,0,,0,35,22,204,9.27,3,0,0,3,38,60.4,309
22,17,7,0,0,0,0,0,0,0,,0,40,23,373,16.22,0,1,0,0,37,60.3,0
28,14,12,0,0,0,0,0,0,0,,0,49,23,311,13.52,1,0,0,1,37,60.1,105
24,17,1,0,0,0,0,0,0,0,,0,34,25,247,9.88,2,0,0,2,37,61.7,243
28,16,14,0,0,0,0,0,0,0,,0,43,35,366,10.46,0,0,0,0,37,71.6,313
24,17,6,0,0,0,0,0,0,0,,0,36,22,268,12.18,2,1,1,2,37,58.8,551
23,16,8,0,0,0,0,0,0,0,,0,32,23,194,8.43,3,0,0,3,37,60.4,281
24,7,1,0,0,0,0,0,60,167,2.78,2,12,11,70,6.36,0,0,0,2,36,46.7,97
30,17,7,0,0,0,0,0,0,0,,0,22,13,161,12.38,3,0,0,3,36,49.1,271
24,17,1,0,0,0,0,0,11,57,5.18,1,30,17,180,10.59,1,2,0,2,36,52.7,0
28,17,10,0,0,0,0,0,0,0,,0,45,29,244,8.41,2,0,0,2,36,65.4,177
24,16,1,0,0,0,0,0,0,0,,0,25,15,116,7.73,4,0,0,4,36,50.6,0
23,13,0,0,0,0,0,0,51,247,4.84,2,2,2,12,6,0,1,1,2,36,37.9,0
29,16,10,0,0,0,0,0,0,0,,0,42,21,315,15,1,1,1,1,36,56.5,150
23,15,3,0,0,0,0,0,0,0,,0,23,14,167,11.93,3,0,0,3,35,48.7,326
24,15,0,0,0,0,0,0,30,187,6.23,0,31,24,101,4.21,1,0,0,1,35,58.8,141
26,4,4,0,0,0,0,0,46,112,2.43,2,14,10,103,10.3,0,0,0,2,34,43.5,198
25,17,8,0,0,0,0,0,0,0,,0,19,13,162,12.46,3,0,0,3,34,47.2,513
23,14,6,0,0,0,0,0,0,0,,0,21,17,219,12.88,2,0,0,2,34,50.9,394
26,13,2,0,0,0,0,0,0,0,,0,33,19,265,13.95,1,0,0,1,33,51.5,228
27,12,11,0,0,0,0,0,0,0,,0,36,22,186,8.45,2,0,0,2,33,54.6,71
21,8,0,0,0,0,0,0,41,156,3.8,1,11,10,117,11.7,0,0,0,1,33,43.3,0
23,14,8,0,0,0,0,0,3,23,7.67,0,38,21,244,11.62,1,0,0,1,33,53.7,331
27,11,7,0,0,0,0,0,0,0,,0,47,29,260,8.97,1,0,0,1,32,61,117
28,16,1,0,0,0,0,0,1,11,11,0,33,27,238,8.81,1,1,0,1,31,57.9,255
26,17,14,0,0,0,0,0,0,0,,0,28,22,213,9.68,2,1,1,2,31,53.3,308
29,3,3,0,0,0,0,0,1,3,3,0,26,19,249,13.11,1,0,0,1,31,50.2,107
28,17,4,0,0,0,0,0,55,151,2.75,1,21,17,88,5.18,0,1,0,1,30,46.9,256
24,5,1,0,0,0,0,0,3,21,7,0,24,16,218,13.63,1,0,0,1,30,45.9,0
31,8,3,0,0,0,0,0,0,0,,0,29,16,232,14.5,1,0,0,1,29,45.2,578
27,4,2,48,76,543,3,3,5,14,2.8,0,0,0,0,,0,0,0,0,29,29.1,0
27,15,12,0,0,0,0,0,5,3,0.6,1,13,11,55,5,2,1,1,4,28,38.8,439
37,13,2,0,0,0,0,0,0,0,,0,7,6,39,6.5,4,0,0,4,28,33.9,0
26,17,0,0,0,0,0,0,0,0,,0,16,11,161,14.64,2,0,0,2,28,39.1,347
32,14,0,0,0,0,0,0,50,181,3.62,0,12,9,38,4.22,1,1,0,1,28,36.9,96
30,17,17,0,0,0,0,0,0,0,,0,49,34,280,8.24,0,0,0,0,28,62,216
27,17,10,0,0,0,0,0,0,0,,0,27,22,163,7.41,2,0,0,2,28,50.3,620
26,17,1,0,0,0,0,0,0,0,,0,20,10,164,16.4,2,0,0,2,28,38.4,168
25,8,0,0,0,0,0,0,22,61,2.77,1,23,16,88,5.5,1,0,0,2,27,42.9,389
25,12,9,0,0,0,0,0,0,0,,0,21,9,147,16.33,2,0,0,2,27,35.7,0
32,5,3,86,153,724,2,4,11,40,3.64,0,0,0,0,,0,5,3,0,27,27,421
27,3,2,40,66,496,2,1,9,8,0.89,0,0,0,0,,0,1,0,0,27,26.6,250
28,10,0,0,0,0,0,0,41,188,4.59,0,17,14,85,6.07,0,0,0,0,27,41.3,94
28,11,1,0,0,0,0,0,4,-2,-0.5,0,21,14,225,16.07,1,1,1,1,26,40.3,231
23,17,13,0,0,0,0,0,0,0,,0,28,25,255,10.2,0,0,0,0,26,50.5,239
27,13,0,0,0,0,0,0,49,176,3.59,0,17,14,81,5.79,0,0,0,0,26,39.7,196
25,5,1,21,37,203,3,0,15,55,3.67,0,0,0,0,,0,0,0,0,26,25.6,223
24,13,2,0,1,0,0,0,11,31,2.82,0,38,27,169,6.26,1,1,0,1,26,53,254
31,2,1,17,24,163,2,1,17,56,3.29,1,0,0,0,,0,0,0,1,26,26.1,109
23,17,0,0,0,0,0,0,0,0,,0,13,6,68,11.33,3,1,0,3,25,30.8,0
29,17,11,0,0,0,0,0,0,0,,0,15,13,208,16,1,1,1,1,25,37.8,397
25,17,9,0,0,0,0,0,5,8,1.6,0,20,13,81,6.23,3,1,1,3,25,37.9,286
28,15,1,0,0,0,0,0,67,214,3.19,0,20,15,78,5.2,0,2,2,0,25,40.2,21
33,7,7,0,0,0,0,0,0,0,,0,43,27,187,6.93,1,0,0,1,25,51.7,169
26,16,1,0,0,0,0,0,4,0,0,0,21,15,150,10,1,2,1,2,25,40,643
30,13,3,0,0,0,0,0,0,0,,0,30,18,251,13.94,0,0,0,0,25,43.1,124
27,17,0,0,0,0,0,0,41,108,2.63,0,12,10,140,14,0,0,0,0,25,34.8,516
26,10,0,0,0,0,0,0,30,132,4.4,0,7,7,62,8.86,1,1,0,1,25,32.4,287
34,11,4,0,0,0,0,0,0,0,,0,19,11,74,6.73,3,0,0,3,25,36.4,233
26,7,1,0,0,0,0,0,26,95,3.65,2,10,7,37,5.29,0,0,0,2,25,32.2,468
32,17,16,0,0,0,0,0,5,6,1.2,0,17,14,119,8.5,2,0,0,2,25,38.5,0
26,15,10,0,0,0,0,0,0,0,,0,25,21,193,9.19,1,0,0,1,25,46.3,215
27,17,0,0,0,0,0,0,41,179,4.37,1,5,5,47,9.4,0,2,2,1,25,29.6,324
24,17,0,0,0,0,0,0,8,74,9.25,1,10,8,51,6.38,0,2,0,2,25,32.5,645
23,11,9,0,0,0,0,0,5,18,3.6,0,30,16,221,13.81,0,0,0,0,24,39.9,189
36,3,1,34,58,361,2,0,3,12,4,0,0,0,0,,0,0,0,0,24,23.6,83
30,9,8,0,0,0,0,0,0,0,,0,32,18,184,10.22,1,0,0,1,24,42.4,214
28,17,3,0,0,0,0,0,0,0,,0,37,25,255,10.2,0,1,1,0,24,48.5,249
31,3,0,18,23,224,3,0,3,19,6.33,0,0,0,0,,0,0,0,0,23,22.9,85
24,17,1,1,1,4,0,0,1,0,0,0,23,12,168,14,1,0,0,1,23,35,301
26,10,1,28,46,297,2,1,21,15,0.71,1,0,0,0,,0,3,1,1,23,23.4,138
27,16,14,0,0,0,0,0,0,0,,0,22,17,172,10.12,1,0,0,1,23,40.2,212
25,7,0,0,0,0,0,0,32,121,3.78,1,12,7,49,7,0,0,0,1,23,30,415
28,17,4,0,0,0,0,0,1,0,0,0,23,14,232,16.57,0,1,0,0,23,37.2,304
29,17,9,0,0,0,0,0,0,0,,0,31,25,234,9.36,0,0,0,0,23,48.4,203
29,17,0,0,0,0,0,0,0,0,,0,23,17,172,10.12,1,0,0,1,23,40.2,339
23,14,3,0,0,0,0,0,1,8,8,0,44,21,224,10.67,0,0,0,0,23,44.2,0
21,9,1,0,0,0,0,0,0,0,,0,21,16,132,8.25,2,2,1,2,23,39.2,0
30,17,0,0,0,0,0,0,15,89,5.93,0,24,19,131,6.89,0,0,0,0,22,41,294
22,17,0,0,0,0,0,0,50,132,2.64,2,4,1,6,6,0,2,2,2,22,22.8,0
23,11,2,0,0,0,0,0,0,0,,0,19,14,163,11.64,1,0,0,1,22,36.3,0
24,11,1,0,0,0,0,0,1,17,17,0,23,7,138,19.71,0,0,0,1,22,28.5,350
25,16,3,0,0,0,0,0,0,0,,0,21,11,155,14.09,1,0,0,1,22,32.5,521
24,8,3,60,112,440,1,4,14,65,4.64,0,0,0,0,,0,2,0,0,22,22.1,0
30,7,1,40,53,349,1,0,8,35,4.38,0,0,0,0,,0,1,0,0,21,21.5,642
23,17,2,0,0,0,0,0,14,101,7.21,0,17,15,66,4.4,0,3,1,1,21,35.7,0
27,17,9,0,0,0,0,0,1,4,4,0,43,20,209,10.45,0,0,0,0,21,41.3,206
24,12,2,0,0,0,0,0,0,0,,0,26,18,207,11.5,0,1,0,0,21,38.7,0
30,17,0,0,0,0,0,0,0,0,,0,20,16,159,9.94,1,2,1,1,20,35.9,450
28,6,2,54,111,674,1,5,13,30,2.31,0,0,0,0,,0,4,2,0,20,20,264
25,9,5,0,0,0,0,0,0,0,,0,21,15,142,9.47,1,0,0,1,20,35.2,217
30,9,0,0,0,0,0,0,0,0,,0,6,4,126,31.5,1,0,0,1,19,22.6,282
28,2,2,0,0,0,0,0,28,170,6.07,0,4,4,21,5.25,0,0,0,0,19,23.1,10
23,13,1,0,0,0,0,0,0,0,,0,24,15,125,8.33,1,0,0,1,19,33.5,0
25,17,0,0,0,0,0,0,0,0,,0,15,8,65,8.13,2,0,0,2,19,26.5,0
22,17,4,0,0,0,0,0,7,41,5.86,0,32,17,168,9.88,0,1,1,0,19,35.9,0
25,11,0,0,0,0,0,0,32,141,4.41,0,17,11,49,4.45,0,0,0,0,19,30,473
29,10,1,0,0,0,0,0,0,0,,0,12,9,121,13.44,1,0,0,1,18,27.1,323
23,4,0,0,0,0,0,0,16,65,4.06,1,3,3,58,19.33,0,0,0,1,18,21.3,407
25,6,0,18,39,173,2,0,2,9,4.5,0,0,0,0,,0,0,0,0,18,17.8,82
24,17,1,0,0,0,0,0,8,56,7,0,25,17,83,4.88,1,3,1,1,18,34.9,456
30,4,0,0,0,0,0,0,26,81,3.12,1,3,3,46,15.33,0,1,1,1,17,19.7,187
26,6,0,0,0,0,0,0,23,94,4.09,1,2,2,16,8,0,0,0,1,17,19,157
24,17,7,0,1,0,0,0,1,0,0,0,34,23,167,7.26,0,0,0,0,17,39.7,315
27,12,1,0,0,0,0,0,3,30,10,0,15,12,135,11.25,0,1,0,0,17,28.5,242
31,17,8,0,0,0,0,0,0,0,,0,12,9,110,12.22,1,1,0,1,17,26,262
24,14,0,0,0,0,0,0,35,160,4.57,0,6,3,13,4.33,0,0,0,0,17,20.3,520
22,15,1,0,0,0,0,0,0,0,,0,11,10,95,9.5,1,0,0,1,16,25.5,0
26,17,8,0,0,0,0,0,0,0,,0,15,13,155,11.92,0,0,0,0,16,28.5,479
25,7,2,0,0,0,0,0,0,0,,0,14,8,95,11.88,1,0,0,1,16,23.5,604
23,16,0,0,0,0,0,0,1,4,4,0,30,16,158,9.88,0,0,0,0,16,32.2,0
24,15,6,0,0,0,0,0,0,0,,0,25,13,155,11.92,0,1,0,0,16,28.5,118
24,9,0,0,0,0,0,0,0,0,,0,22,15,181,12.07,0,1,1,0,16,31.1,483
25,12,6,0,0,0,0,0,0,0,,0,26,18,115,6.39,1,1,1,1,16,33.5,292
26,17,4,0,0,0,0,0,0,0,,0,28,19,151,7.95,0,0,0,0,15,34.1,359
26,8,3,0,0,0,0,0,0,0,,0,21,10,89,8.9,1,0,0,1,15,24.9,451
24,15,3,0,0,0,0,0,0,0,,0,9,7,87,12.43,1,0,0,1,15,21.7,469
28,7,0,0,0,0,0,0,0,0,,0,7,5,94,18.8,1,0,0,1,15,20.4,0
24,9,1,0,0,0,0,0,32,129,4.03,0,5,5,22,4.4,0,0,0,0,15,20.1,470
23,15,6,0,0,0,0,0,0,0,,0,22,16,151,9.44,0,0,0,0,15,31.1,547
27,17,1,0,0,0,0,0,0,0,,0,22,11,86,7.82,1,0,0,1,15,25.6,210
24,11,3,0,0,0,0,0,0,0,,0,15,9,94,10.44,1,0,0,1,15,24.4,0
25,14,4,0,0,0,0,0,0,0,,0,14,13,91,7,1,0,0,1,15,28.1,237
25,12,2,0,0,0,0,0,0,0,,0,21,8,77,9.63,1,0,0,1,14,21.7,193
30,1,1,13,26,166,2,2,7,33,4.71,0,0,0,0,,0,0,0,0,14,13.9,369
23,16,0,0,0,0,0,0,5,49,9.8,0,19,8,90,11.25,0,0,0,0,14,21.9,0
25,11,0,0,0,0,0,0,2,13,6.5,0,9,7,64,9.14,0,0,0,1,14,20.7,0
23,9,4,0,0,0,0,0,0,0,,0,33,19,139,7.32,0,1,0,0,14,32.9,208
30,17,1,0,0,0,0,0,0,0,,0,22,14,161,11.5,0,1,1,0,14,28.1,310
26,17,0,0,0,0,0,0,2,9,4.5,0,12,8,66,8.25,1,0,0,1,14,21.5,240
23,9,3,0,0,0,0,0,3,51,17,0,23,13,91,7,0,0,0,0,14,27.2,245
31,17,4,0,0,0,0,0,0,0,,0,23,15,132,8.8,0,0,0,0,13,28.2,148
22,9,0,0,0,0,0,0,37,96,2.59,0,6,6,34,5.67,0,0,0,0,13,19,471
27,11,0,0,0,0,0,0,0,0,,0,24,12,125,10.42,0,0,0,0,13,24.5,472
26,15,3,0,0,0,0,0,5,32,6.4,0,16,11,83,7.55,0,1,0,0,12,22.5,565
24,7,5,0,0,0,0,0,0,0,,0,8,5,56,11.2,1,0,0,1,12,16.6,0
33,11,1,0,0,0,0,0,0,0,,0,17,5,39,7.8,1,0,0,1,12,16.9,225
23,6,1,0,0,0,0,0,13,87,6.69,0,9,6,34,5.67,0,0,0,0,12,18.1,0
27,17,13,0,0,0,0,0,2,0,0,0,16,13,119,9.15,0,0,0,0,12,24.9,0
30,3,0,15,23,164,1,1,8,52,6.5,0,0,0,0,,0,1,1,0,12,11.8,81
27,7,0,0,0,0,0,0,0,0,,0,8,3,56,18.67,1,0,0,1,12,14.6,0
28,15,0,0,0,0,0,0,20,86,4.3,0,6,4,52,13,0,1,1,0,12,15.8,253
25,8,0,0,0,0,0,0,12,55,4.58,0,10,10,60,6,0,1,0,0,12,21.5,236
23,12,1,0,0,0,0,0,0,0,,0,15,11,120,10.91,0,0,0,0,12,23,523
30,12,8,0,0,0,0,0,0,0,,0,12,8,58,7.25,1,0,0,1,12,19.8,275
29,7,0,25,47,264,2,3,5,-6,-1.2,0,0,0,0,,0,0,0,0,12,12,247
24,12,0,0,0,0,0,0,14,46,3.29,0,7,6,45,7.5,0,0,0,0,11,17.1,278
33,17,0,0,0,0,0,0,4,31,7.75,1,0,0,0,,0,0,0,1,11,11.1,353
29,3,2,48,77,360,1,4,4,5,1.25,0,0,0,0,,0,2,0,0,11,10.9,649
23,9,0,0,0,0,0,0,19,106,5.58,0,0,0,0,,0,0,0,0,11,10.6,0
25,11,2,0,0,0,0,0,1,3,3,0,24,15,124,8.27,0,1,1,0,11,25.7,170
25,3,1,0,0,0,0,0,22,77,3.5,0,5,3,33,11,0,0,0,0,11,14,0
29,17,9,0,0,0,0,0,0,0,,0,7,5,52,10.4,1,0,0,1,11,16.2,426
29,17,6,0,0,0,0,0,0,0,,0,17,11,112,10.18,0,0,0,0,11,22.2,195
24,7,0,0,0,0,0,0,14,85,6.07,0,5,4,23,5.75,0,1,0,0,11,14.8,0
26,11,0,0,0,0,0,0,0,0,,0,5,4,36,9,1,0,0,1,10,13.6,355
26,12,3,0,0,0,0,0,0,0,,0,27,20,104,5.2,0,0,0,0,10,30.4,137
25,1,1,0,0,0,0,0,8,22,2.75,1,3,2,15,7.5,0,0,0,1,10,11.7,156
33,12,0,0,0,0,0,0,4,33,8.25,0,13,4,67,16.75,0,0,0,0,10,14,183
24,8,1,0,0,0,0,0,35,74,2.11,0,4,4,26,6.5,0,0,0,0,10,14,382
35,2,2,34,53,291,1,3,2,1,0.5,0,0,0,0,,0,1,0,0,10,9.7,600
29,13,4,0,0,0,0,0,0,0,,0,9,5,37,7.4,1,0,0,1,10,14.7,517
23,17,0,0,0,0,0,0,6,19,3.17,1,4,3,18,6,0,0,0,1,10,12.7,0
30,15,2,0,0,0,0,0,1,6,6,0,22,10,57,5.7,1,1,1,1,10,20.3,334
23,14,4,0,0,0,0,0,0,0,,0,9,5,35,7,1,0,0,1,10,14.5,0
21,6,0,0,0,0,0,0,22,70,3.18,0,11,7,43,6.14,0,1,1,0,9,16.3,0
27,16,2,0,0,0,0,0,2,4,2,1,3,3,21,7,0,0,0,1,9,11.5,0
28,9,1,0,0,0,0,0,0,0,,0,14,10,114,11.4,0,2,1,0,9,19.4,154
39,17,4,0,0,0,0,0,0,0,,0,5,4,29,7.25,1,0,0,1,9,12.9,330
24,15,0,0,0,0,0,0,0,0,,0,3,2,26,13,1,0,0,1,9,10.6,401
30,14,8,0,0,0,0,0,0,0,,0,11,10,94,9.4,0,0,0,0,9,19.4,404
26,15,0,0,0,0,0,0,0,0,,0,7,5,78,15.6,0,0,0,0,8,12.8,408
25,17,2,0,0,0,0,0,0,0,,0,18,11,83,7.55,0,0,0,0,8,19.3,494
